"TimeStamp","Value"
2025-03-29 20:01:00,98.0499445679253
2025-03-29 20:16:00,99.223955064287
2025-03-29 20:31:00,98.0499445679253
2025-03-29 20:46:00,94.5756931485262
2025-03-29 21:01:00,92.2992063244499
2025-03-29 21:16:00,96.8839064476308
2025-03-29 21:31:00,95.7258271683908
2025-03-29 21:46:00,94.5756931485262
2025-03-29 22:01:00,92.2992063244499
2025-03-29 22:16:00,92.2992063244499
2025-03-29 22:31:00,90.0543363731705
2025-03-29 22:46:00,90.0543363731705
2025-03-29 23:01:00,88.943723263117
2025-03-29 23:16:00,86.743264285173
2025-03-29 23:31:00,84.5533444456541
2025-03-29 23:46:00,82.395599511349
2025-03-30 00:01:00,81.3219457570349
2025-03-30 00:16:00,81.3219457570349
2025-03-30 00:31:00,82.395599511349
2025-03-30 00:46:00,83.4704579508769
2025-03-30 01:01:00,84.5533444456541
2025-03-30 01:16:00,84.5533444456541
2025-03-30 01:31:00,84.5533444456541
2025-03-30 01:46:00,84.5533444456541
2025-03-30 02:01:00,83.4704579508769
2025-03-30 02:16:00,83.4704579508769
2025-03-30 02:31:00,83.4704579508769
2025-03-30 02:46:00,82.395599511349
2025-03-30 03:01:00,81.3219457570349
2025-03-30 03:16:00,81.3219457570349
2025-03-30 03:31:00,82.395599511349
2025-03-30 03:46:00,79.1741473762725
2025-03-30 04:01:00,76.005301522099
2025-03-30 04:16:00,74.9481234071152
2025-03-30 04:31:00,74.9481234071152
2025-03-30 04:46:00,73.8996955341491
2025-03-30 05:01:00,72.859995328682
2025-03-30 05:16:00,72.859995328682
2025-03-30 05:31:00,71.8290001443364
2025-03-30 05:46:00,72.859995328682
2025-03-30 06:01:00,72.859995328682
2025-03-30 06:16:00,72.859995328682
2025-03-30 06:31:00,71.8290001443364
2025-03-30 06:46:00,72.859995328682
2025-03-30 07:01:00,71.8290001443364
2025-03-30 07:16:00,70.7933069676037
2025-03-30 07:31:00,69.7570607297842
2025-03-30 07:46:00,69.7570607297842
2025-03-30 08:01:00,67.7120377116213
2025-03-30 08:16:00,68.7299800937409
2025-03-30 08:31:00,69.7570607297842
2025-03-30 08:46:00,69.7570607297842
2025-03-30 09:01:00,68.7299800937409
2025-03-30 09:16:00,68.7299800937409
2025-03-30 09:31:00,68.7299800937409
2025-03-30 09:46:00,69.7570607297842
2025-03-30 10:01:00,68.7299800937409
2025-03-30 10:16:00,68.7299800937409
2025-03-30 10:31:00,68.7299800937409
2025-03-30 10:46:00,68.7299800937409
2025-03-30 11:01:00,69.7570607297842
2025-03-30 11:16:00,68.7299800937409
2025-03-30 11:31:00,68.7299800937409
2025-03-30 11:46:00,67.7120377116213
2025-03-30 12:01:00,66.7032061549691
2025-03-30 12:16:00,67.7120377116213
2025-03-30 12:31:00,69.7570607297842
2025-03-30 12:46:00,69.7570607297842
2025-03-30 13:01:00,68.7299800937409
2025-03-30 13:16:00,67.7120377116213
2025-03-30 13:31:00,66.7032061549691
2025-03-30 13:46:00,67.7120377116213
2025-03-30 14:01:00,66.7032061549691
2025-03-30 14:16:00,66.7032061549691
2025-03-30 14:31:00,65.685931191327
2025-03-30 14:46:00,67.7120377116213
2025-03-30 15:01:00,66.7032061549691
2025-03-30 15:16:00,66.7032061549691
2025-03-30 15:31:00,65.685931191327
2025-03-30 15:46:00,65.685931191327
2025-03-30 16:01:00,65.685931191327
2025-03-30 16:16:00,65.685931191327
2025-03-30 16:31:00,64.6706407514142
2025-03-30 16:46:00,65.685931191327
2025-03-30 17:01:00,65.685931191327
2025-03-30 17:16:00,66.7032061549691
2025-03-30 17:31:00,64.6706407514142
2025-03-30 17:46:00,67.7120377116213
2025-03-30 18:01:00,67.7120377116213
2025-03-30 18:16:00,67.7120377116213
2025-03-30 18:31:00,66.7032061549691
2025-03-30 18:46:00,66.7032061549691
2025-03-30 19:01:00,68.7299800937409
2025-03-30 19:16:00,68.7299800937409
2025-03-30 19:31:00,67.7120377116213
2025-03-30 19:46:00,68.7299800937409
2025-03-30 20:01:00,67.7120377116213
2025-03-30 20:16:00,67.7120377116213
2025-03-30 20:31:00,67.7120377116213
2025-03-30 20:46:00,67.7120377116213
2025-03-30 21:01:00,67.7120377116213
2025-03-30 21:16:00,68.7299800937409
2025-03-30 21:31:00,68.7299800937409
2025-03-30 21:46:00,67.7120377116213
2025-03-30 22:01:00,68.7299800937409
2025-03-30 22:16:00,67.7120377116213
2025-03-30 22:31:00,65.685931191327
2025-03-30 22:46:00,66.7032061549691
2025-03-30 23:01:00,66.7032061549691
2025-03-30 23:16:00,64.6706407514142
2025-03-30 23:31:00,64.6706407514142
2025-03-30 23:46:00,63.6649903078469
2025-03-31 00:01:00,62.668946505147
2025-03-31 00:16:00,62.668946505147
2025-03-31 00:31:00,60.6831348315349
2025-03-31 00:46:00,60.6831348315349
2025-03-31 01:01:00,58.7047128910082
2025-03-31 01:16:00,56.7668706960068
2025-03-31 01:31:00,54.8528267909667
2025-03-31 01:46:00,53.9108454477877
2025-03-31 02:01:00,52.9790362526887
2025-03-31 02:16:00,52.9790362526887
2025-03-31 02:31:00,52.9790362526887
2025-03-31 02:46:00,52.054890930814
2025-03-31 03:01:00,51.0911329823766
2025-03-31 03:16:00,51.0911329823766
2025-03-31 03:31:00,50.1389649858859
2025-03-31 03:46:00,50.1389649858859
2025-03-31 04:01:00,49.1983237671353
2025-03-31 04:16:00,48.269146075317
2025-03-31 04:31:00,47.3434357715348
2025-03-31 04:46:00,47.3434357715348
2025-03-31 05:01:00,46.3891877242795
2025-03-31 05:16:00,46.3891877242795
2025-03-31 05:31:00,45.4477841646779
2025-03-31 05:46:00,45.4477841646779
2025-03-31 06:01:00,44.5191393887662
2025-03-31 06:16:00,43.6031676746051
2025-03-31 06:31:00,43.6031676746051
2025-03-31 06:46:00,43.6031676746051
2025-03-31 07:01:00,44.5191393887662
2025-03-31 07:16:00,44.5191393887662
2025-03-31 07:31:00,45.4477841646779
2025-03-31 07:46:00,46.3891877242795
2025-03-31 08:01:00,47.3434357715348
2025-03-31 08:16:00,48.269146075317
2025-03-31 08:31:00,46.3891877242795
2025-03-31 08:46:00,44.5191393887662
2025-03-31 09:01:00,43.6031676746051
2025-03-31 09:16:00,42.6997832821514
2025-03-31 09:31:00,41.8089004531263
2025-03-31 09:46:00,41.8089004531263
2025-03-31 10:01:00,41.8089004531263
2025-03-31 10:16:00,42.6997832821514
2025-03-31 10:31:00,41.8089004531263
2025-03-31 10:46:00,43.6031676746051
2025-03-31 11:01:00,45.4477841646779
2025-03-31 11:16:00,45.4477841646779
2025-03-31 11:31:00,47.3434357715348
2025-03-31 11:46:00,49.1983237671353
2025-03-31 12:01:00,50.1389649858859
2025-03-31 12:16:00,52.054890930814
2025-03-31 12:31:00,54.8528267909667
2025-03-31 12:46:00,56.7668706960068
2025-03-31 13:01:00,56.7668706960068
2025-03-31 13:16:00,56.7668706960068
2025-03-31 13:31:00,57.7307398654057
2025-03-31 13:46:00,58.7047128910082
2025-03-31 14:01:00,60.6831348315349
2025-03-31 14:16:00,59.6888308762734
2025-03-31 14:31:00,56.7668706960068
2025-03-31 14:46:00,54.8528267909667
2025-03-31 15:01:00,53.9108454477877
2025-03-31 15:16:00,52.054890930814
2025-03-31 15:31:00,51.0911329823766
2025-03-31 15:46:00,51.0911329823766
2025-03-31 16:01:00,52.054890930814
2025-03-31 16:16:00,52.9790362526887
2025-03-31 16:31:00,53.9108454477877
2025-03-31 16:46:00,54.8528267909667
2025-03-31 17:01:00,55.8050243438592
2025-03-31 17:16:00,55.8050243438592
2025-03-31 17:31:00,56.7668706960068
2025-03-31 17:46:00,57.7307398654057
2025-03-31 18:01:00,59.6888308762734
2025-03-31 18:16:00,59.6888308762734
2025-03-31 18:31:00,59.6888308762734
2025-03-31 18:46:00,60.6831348315349
2025-03-31 19:01:00,61.6824758994874
2025-03-31 19:16:00,62.668946505147
2025-03-31 19:31:00,62.668946505147
2025-03-31 19:46:00,62.668946505147
2025-03-31 20:01:00,63.6649903078469
2025-03-31 20:16:00,64.6706407514142
2025-03-31 20:31:00,64.6706407514142
2025-03-31 20:46:00,63.6649903078469
2025-03-31 21:01:00,64.6706407514142
2025-03-31 21:16:00,63.6649903078469
2025-03-31 21:31:00,62.668946505147
2025-03-31 21:46:00,62.668946505147
2025-03-31 22:01:00,61.6824758994874
2025-03-31 22:16:00,60.6831348315349
2025-03-31 22:31:00,58.7047128910082
2025-03-31 22:46:00,57.7307398654057
2025-03-31 23:01:00,56.7668706960068
2025-03-31 23:16:00,56.7668706960068
2025-03-31 23:31:00,56.7668706960068
2025-03-31 23:46:00,55.8050243438592
2025-04-01 00:01:00,55.8050243438592
2025-04-01 00:16:00,55.8050243438592
2025-04-01 00:31:00,55.8050243438592
2025-04-01 00:46:00,54.8528267909667
2025-04-01 01:01:00,53.9108454477877
2025-04-01 01:16:00,53.9108454477877
2025-04-01 01:31:00,52.9790362526887
2025-04-01 01:46:00,52.9790362526887
2025-04-01 02:01:00,52.9790362526887
2025-04-01 02:16:00,52.054890930814
2025-04-01 02:31:00,51.0911329823766
2025-04-01 02:46:00,51.0911329823766
2025-04-01 03:01:00,50.1389649858859
2025-04-01 03:16:00,50.1389649858859
2025-04-01 03:31:00,50.1389649858859
2025-04-01 03:46:00,47.3434357715348
2025-04-01 04:01:00,45.4477841646779
2025-04-01 04:16:00,44.5191393887662
2025-04-01 04:31:00,41.8089004531263
2025-04-01 04:46:00,39.2104034874998
2025-04-01 05:01:00,38.3661677914073
2025-04-01 05:16:00,36.7067230712426
2025-04-01 05:31:00,35.8952302819916
2025-04-01 05:46:00,35.8952302819916
2025-04-01 06:01:00,36.7067230712426
2025-04-01 06:16:00,35.8952302819916
2025-04-01 06:31:00,37.5303390629431
2025-04-01 06:46:00,35.0957711557065
2025-04-01 07:01:00,33.53259570802
2025-04-01 07:16:00,32.0164803074358
2025-04-01 07:31:00,31.2758462200448
2025-04-01 07:46:00,31.2758462200448
2025-04-01 08:01:00,30.5467084479397
2025-04-01 08:16:00,30.5467084479397
2025-04-01 08:31:00,29.1225635369107
2025-04-01 08:46:00,28.4273772278569
2025-04-01 09:01:00,28.4273772278569
2025-04-01 09:16:00,29.1225635369107
2025-04-01 09:31:00,29.8289774143261
2025-04-01 09:46:00,29.8289774143261
2025-04-01 10:01:00,31.2758462200448
2025-04-01 10:16:00,32.768700281452
2025-04-01 10:31:00,32.768700281452
2025-04-01 10:46:00,33.53259570802
2025-04-01 11:01:00,34.3082561476957
2025-04-01 11:16:00,35.8952302819916
2025-04-01 11:31:00,38.3661677914073
2025-04-01 11:46:00,40.9304334108828
2025-04-01 12:01:00,41.8089004531263
2025-04-01 12:16:00,44.5191393887662
2025-04-01 12:31:00,67.7120377116213
2025-04-01 12:46:00,76.005301522099
2025-04-01 13:01:00,69.7570607297842
2025-04-01 13:16:00,61.6824758994874
2025-04-01 13:31:00,58.7047128910082
2025-04-01 13:46:00,55.8050243438592
2025-04-01 14:01:00,53.9108454477877
2025-04-01 14:16:00,52.9790362526887
2025-04-01 14:31:00,51.0911329823766
2025-04-01 14:46:00,52.054890930814
2025-04-01 15:01:00,54.8528267909667
2025-04-01 15:16:00,56.7668706960068
2025-04-01 15:31:00,59.6888308762734
2025-04-01 15:46:00,62.668946505147
2025-04-01 16:01:00,60.6831348315349
2025-04-01 16:16:00,57.7307398654057
2025-04-01 16:31:00,54.8528267909667
2025-04-01 16:46:00,52.9790362526887
2025-04-01 17:01:00,52.054890930814
2025-04-01 17:16:00,51.0911329823766
2025-04-01 17:31:00,50.1389649858859
2025-04-01 17:46:00,51.0911329823766
2025-04-01 18:01:00,51.0911329823766
2025-04-01 18:16:00,51.0911329823766
2025-04-01 18:31:00,52.054890930814
2025-04-01 18:46:00,52.054890930814
2025-04-01 19:01:00,52.054890930814
2025-04-01 19:16:00,52.054890930814
2025-04-01 19:31:00,52.054890930814
2025-04-01 19:46:00,51.0911329823766
2025-04-01 20:01:00,52.054890930814
2025-04-01 20:16:00,52.9790362526887
2025-04-01 20:31:00,52.054890930814
2025-04-01 20:46:00,50.1389649858859
2025-04-01 21:01:00,48.269146075317
2025-04-01 21:16:00,46.3891877242795
2025-04-01 21:31:00,45.4477841646779
2025-04-01 21:46:00,47.3434357715348
2025-04-01 22:01:00,47.3434357715348
2025-04-01 22:16:00,46.3891877242795
2025-04-01 22:31:00,45.4477841646779
2025-04-01 22:46:00,44.5191393887662
2025-04-01 23:01:00,43.6031676746051
2025-04-01 23:16:00,43.6031676746051
2025-04-01 23:31:00,42.6997832821514
2025-04-01 23:46:00,41.8089004531263
2025-04-02 00:01:00,40.9304334108828
2025-04-02 00:16:00,39.2104034874998
2025-04-02 00:31:00,38.3661677914073
2025-04-02 00:46:00,36.7067230712426
2025-04-02 01:01:00,35.0957711557065
2025-04-02 01:16:00,34.3082561476957
2025-04-02 01:31:00,32.768700281452
2025-04-02 01:46:00,32.0164803074358
2025-04-02 02:01:00,30.5467084479397
2025-04-02 02:16:00,29.8289774143261
2025-04-02 02:31:00,29.1225635369107
2025-04-02 02:46:00,29.1225635369107
2025-04-02 03:01:00,29.1225635369107
2025-04-02 03:16:00,29.1225635369107
2025-04-02 03:31:00,29.8289774143261
2025-04-02 03:46:00,29.8289774143261
2025-04-02 04:01:00,30.5467084479397
2025-04-02 04:16:00,30.5467084479397
2025-04-02 04:31:00,30.5467084479397
2025-04-02 04:46:00,29.8289774143261
2025-04-02 05:01:00,29.8289774143261
2025-04-02 05:16:00,29.1225635369107
2025-04-02 05:31:00,28.4273772278569
2025-04-02 05:46:00,28.4273772278569
2025-04-02 06:01:00,29.8289774143261
2025-04-02 06:16:00,30.5467084479397
2025-04-02 06:31:00,25.7571157219807
2025-04-02 06:46:00,25.7571157219807
2025-04-02 07:01:00,25.7571157219807
2025-04-02 07:16:00,25.116723239991
2025-04-02 07:31:00,25.116723239991
2025-04-02 07:46:00,25.116723239991
2025-04-02 08:01:00,24.4870206803698
2025-04-02 08:16:00,25.116723239991
2025-04-02 08:31:00,25.7571157219807
2025-04-02 08:46:00,26.408287748404
2025-04-02 09:01:00,27.7433288937401
2025-04-02 09:16:00,30.5467084479397
2025-04-02 09:31:00,31.2758462200448
2025-04-02 09:46:00,30.5467084479397
2025-04-02 10:01:00,31.2758462200448
2025-04-02 10:16:00,30.5467084479397
2025-04-02 10:31:00,31.2758462200448
2025-04-02 10:46:00,29.8289774143261
2025-04-02 11:01:00,29.1225635369107
2025-04-02 11:16:00,28.4273772278569
2025-04-02 11:31:00,28.4273772278569
2025-04-02 11:46:00,29.1225635369107
2025-04-02 12:01:00,30.5467084479397
2025-04-02 12:16:00,32.768700281452
2025-04-02 12:31:00,35.0957711557065
2025-04-02 12:46:00,38.3661677914073
2025-04-02 13:01:00,40.0642963602707
2025-04-02 13:16:00,41.8089004531263
2025-04-02 13:31:00,40.9304334108828
2025-04-02 13:46:00,42.6997832821514
2025-04-02 14:01:00,43.6031676746051
2025-04-02 14:16:00,45.4477841646779
2025-04-02 14:31:00,45.4477841646779
2025-04-02 14:46:00,43.6031676746051
2025-04-02 15:01:00,41.8089004531263
2025-04-02 15:16:00,40.0642963602707
2025-04-02 15:31:00,37.5303390629431
2025-04-02 15:46:00,35.8952302819916
2025-04-02 16:01:00,35.8952302819916
